"";"Nom cité dans le texte";"Nom français cité dans le texte";"Nom valide";"INTITULE";"ARRETE";"ARTICLE";"CD_NOM"
"";"Pluvialis dominica";"Pluvier bronzé/Pluvier dominicain";"Pluvialis dominica (Statius Müller, 1776)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3158"
"";"Pluvialis fulva";"Pluvier fauve";"Pluvialis fulva (Gmelin, 1789)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3170"
"";"Pluvianus aegyptius";"Pluvian fluviatile/Pluvian d'Egypte";"Pluvianus aegyptius (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"199368"
"";"Podiceps auritus";"Grèbe esclavon";"Podiceps auritus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"971"
"";"Podiceps cristatus";"Grèbe huppé";"Podiceps cristatus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"965"
"";"Podiceps grisegena";"Grèbe jougris";"Podiceps grisegena (Boddaert, 1783)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"968"
"";"Podiceps nigricollis";"Grèbe à cou noir";"Podiceps nigricollis Brehm, 1831";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"974"
"";"Podilymbus podiceps";"Grèbe à bec bigarré/Grèbe à bec cerclé/Grèbe à gros bec";"Podilymbus podiceps (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"982"
"";"Polysticta stelleri";"Eider de Steller";"Polysticta stelleri (Pallas, 1769)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"199307"
"";"Porphyrio porphyrio";"Talève sultane";"Porphyrio porphyrio (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3067"
"";"Porphyrula alleni";"Talève d'Allen/Poule sultane d'Allen";"Porphyrio alleni Thomson, 1842";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3065"
"";"Porzana carolina";"Marouette de Caroline";"Porzana carolina (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3049"
"";"Porzana parva";"Marouette poussin";"Zapornia parva (Scopoli, 1769)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"836245"
"";"Porzana porzana";"Marouette ponctuée";"Porzana porzana (Linnaeus, 1766)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3039"
"";"Porzana pusilla";"Marouette de Baillon";"Zapornia pusilla (Pallas, 1776)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"836246"
"";"Prunella atrogularis";"Accenteur à gorge noire";"Prunella atrogularis (Brandt, 1844)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3991"
"";"Prunella collaris";"Accenteur alpin";"Prunella collaris (Scopoli, 1769)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3984"
"";"Prunella modularis";"Accenteur mouchet";"Prunella modularis (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3978"
"";"Pterocles alchata";"Ganga cata";"Pterocles alchata (Linnaeus, 1766)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3408"
"";"Pterodroma feae";"Pétrel gongon";"Pterodroma feae (Salvadori, 1899)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"599989"
"";"Ptyonoprogne rupestris";"Hirondelle de rochers";"Ptyonoprogne rupestris (Scopoli, 1769)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3692"
"";"Puffinus gravis";"Puffin majeur";"Ardenna gravis (O'Reilly, 1818)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"790987"
"";"Puffinus griseus";"Puffin fuligineux";"Ardenna grisea (Gmelin, 1789)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"683212"
"";"Puffinus mauretanicus";"Puffin des Baléares";"Puffinus mauretanicus P. R. Lowe, 1921";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"199318"
"";"Puffinus puffinus";"Puffin des Anglais";"Puffinus puffinus (Brünnich, 1764)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"1027"
"";"Puffinus yelkouan";"Puffin yelkouan";"Puffinus yelkouan (Acerbi, 1827)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"1031"
"";"Pycnonotus barbatus";"Bulbul des jardins";"Pycnonotus barbatus (Desfontaines, 1789)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"199479"
"";"Pyrrhocorax graculus";"Chocard à bec/Chocard des Alpes";"Pyrrhocorax graculus (Linnaeus, 1766)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4485"
"";"Pyrrhocorax pyrrhocorax";"Crave à bec rouge";"Pyrrhocorax pyrrhocorax (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4488"
"";"Pyrrhula pyrrhula";"Bouvreuil pivoine";"Pyrrhula pyrrhula europaea Vieillot, 1816";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4623"
"";"Pyrrhula pyrrhula";"Bouvreuil pivoine";"Pyrrhula pyrrhula pyrrhula (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4621"
"";"Pyrrhula pyrrhula";"Bouvreuil pivoine";"Pyrrhula pyrrhula (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4619"
"";"Recurvirostra avosetta";"Avocette";"Recurvirostra avosetta Linnaeus, 1758";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3116"
"";"Regulus ignicapilla";"Roitelet à triple bandeau";"Regulus ignicapilla (Temminck, 1820)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"459638"
"";"Regulus regulus";"Roitelet huppé";"Regulus regulus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4308"
"";"Remiz pendulinus";"Rémiz penduline/Mésange rémiz";"Remiz pendulinus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3798"
"";"Rhodostethia rosea";"Mouette de Ross";"Rhodostethia rosea (MacGillivray, 1824)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3314"
"";"Riparia paludicola";"Hirondelle paludicole";"Riparia paludicola (Vieillot, 1817)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"534702"
"";"Riparia riparia";"Hirondelle de rivage";"Riparia riparia (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3688"
"";"Rissa tridactyla";"Mouette tridactyle";"Rissa tridactyla (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3318"
"";"Saxicola rubetra";"Tarier des prés/Traquet tarier";"Saxicola rubetra (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4049"
"";"Saxicola torquatus/Saxicola torquata";"Tarier pâtre/Traquet pâtre";"Saxicola rubicola (Linnaeus, 1766)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"199425"
"";"Scolopax minor";"Bécasse d'Amérique";"Scolopax minor Gmelin, 1789";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"442346"
"";"Seiurus noveboracensis";"Paruline des ruisseaux/Sylvette des ruisseaux";"Parkesia noveboracensis (Gmelin, 1789)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"626165"
"";"Serinus canaria";"Serin des Canaries/Canari";"Serinus canaria (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"199501"
"";"Serinus citrinella/Carduelis citrinella citrinella";"Venturon montagnard";"Carduelis citrinella (Pallas, 1764)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4576"
"";"Serinus corsicanus/Carduelis citrinella corsicana";"Venturon corse";"Carduelis corsicana (Koenig, 1899)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"199502"
"";"Serinus serinus";"Serin cini";"Serinus serinus (Linnaeus, 1766)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4571"
"";"Setophaga ruticilla";"Paruline flamboyante/Sylvette flamboyante";"Setophaga ruticilla (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"4636"
"";"Sitta europaea";"Sittelle torchepot";"Sitta europaea Linnaeus, 1758";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3774"
"";"Sitta whiteheadi";"Sittelle corse";"Sitta whiteheadi Sharpe, 1884";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3772"
"";"Somateria spectabilis";"Eider à tête grise";"Somateria spectabilis (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"2779"
"";"Stercorarius longicaudus";"Labbe à longue queue";"Stercorarius longicaudus Vieillot, 1819";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3261"
"";"Stercorarius parasiticus";"Labbe parasite";"Stercorarius parasiticus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3258"
"";"Stercorarius pomarinus";"Labbe pomarin";"Stercorarius pomarinus (Temminck, 1815)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3255"
"";"Stercorarius skua";"Grand Labbe";"Stercorarius skua (Brünnich, 1764)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3263"
"";"Sterna albifrons/Sternula albifrons";"Sterne naine";"Sternula albifrons (Pallas, 1764)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3352"
"";"Sterna anaethetus/Onychoprion anaethetus";"Sterne bridée";"Onychoprion anaethetus (Scopoli, 1786)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"532691"
"";"Sterna bengalensis";"Sterne voyageuse";"Thalasseus bengalensis (Lesson, 1831)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3359"
"";"Sterna caspia/Hydroprogne caspia";"Sterne caspienne";"Hydroprogne caspia (Pallas, 1770)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3336"
"";"Sterna dougallii";"Sterne de Dougall";"Sterna dougallii Montagu, 1813";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3364"
"";"Sterna elegans";"Sterne élégante";"Thalasseus elegans (Gambel, 1849)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3356"
"";"Sterna forsteri";"Sterne de Forster";"Sterna forsteri Nuttall, 1834";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"199377"
"";"Sterna fuscata/Onychoprion fuscata";"Sterne fuligineuse";"Onychoprion fuscatus (Linnaeus, 1766)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"528760"
"";"Sterna hirundo";"Sterne pierregarin";"Sterna hirundo Linnaeus, 1758";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3343"
"";"Sterna maxima";"Sterne royale";"Thalasseus maximus (Boddaert, 1783)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"528761"
"";"Sterna nilotica/Gelochelidon nilotica";"Sterne hansel";"Gelochelidon nilotica (Gmelin, 1789)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3332"
"";"Sterna paradisaea";"Sterne arctique";"Sterna paradisaea Pontoppidan, 1763";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3345"
"";"Sterna sandvicensis";"Sterne caugek";"Thalasseus sandvicensis sandvicensis (Latham, 1787)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"782499"
"";"Sterna sandvicensis";"Sterne caugek";"Thalasseus sandvicensis (Latham, 1787)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3362"
"";"Streptopelia orientalis";"Tourterelle orientale";"Streptopelia orientalis (Latham, 1790)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3442"
"";"Streptopelia senegalensis";"Tourterelle maillée/Tourterelle des palmiers";"Streptopelia senegalensis (Linnaeus, 1766)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3435"
"";"Strix aluco";"Chouette hulotte";"Strix aluco Linnaeus, 1758";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3518"
"";"Sturnus roseus";"Etourneau roselin/Martin roselin";"Pastor roseus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"4522"
"";"Sturnus unicolor";"Etourneau unicolore";"Sturnus unicolor Temminck, 1820";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4518"
"";"Sula bassana/Morus bassanus";"Fou de Bassan";"Morus bassanus (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2437"
"";"Sula dactylatra";"Fou masqué";"Sula dactylatra Lesson, 1831";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"199320"
"";"Surnia ulula";"Chouette épervière/Sturnie épervière";"Surnia ulula (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3503"
"";"Sylvia atricapilla";"Fauvette à tête noire";"Sylvia atricapilla (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4257"
